Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,socket,51,8,8.00
linear,socket,51,16,7.94
linear,socket,51,32,8.40
linear,socket,51,64,8.60
linear,socket,51,128,17.99
linear,socket,51,256,18.62
linear,socket,51,512,19.59
linear,socket,51,1024,20.88
linear,socket,51,2048,32.19
linear,socket,52,1,8.04
linear,socket,52,2,8.39
linear,socket,52,4,8.33
linear,socket,52,8,8.29
linear,socket,52,16,8.18
linear,socket,52,32,8.78
linear,socket,52,64,8.76
linear,socket,52,128,19.26
linear,socket,52,256,19.78
linear,socket,52,512,20.53
linear,socket,52,1024,22.30
linear,socket,52,2048,33.76
linear,socket,53,1,7.76
linear,socket,53,2,7.98
linear,socket,53,4,7.98
linear,socket,53,8,7.98
linear,socket,53,16,8.02
linear,socket,53,32,8.45
linear,socket,53,64,8.22
linear,socket,53,128,18.72
linear,socket,53,256,18.80
linear,socket,53,512,19.27
linear,socket,53,1024,20.54
linear,socket,53,2048,31.70
linear,socket,54,1,8.25
linear,socket,54,2,8.77
linear,socket,54,4,8.75
linear,socket,54,8,8.80
linear,socket,54,16,8.63
linear,socket,54,32,9.35
linear,socket,54,64,8.99
linear,socket,54,128,19.64
linear,socket,54,256,19.66
linear,socket,54,512,20.23
linear,socket,54,1024,21.94
linear,socket,54,2048,33.54
linear,socket,55,1,8.03
linear,socket,55,2,8.18
linear,socket,55,4,8.20
linear,socket,55,8,8.47
linear,socket,55,16,8.71
linear,socket,55,32,8.99
linear,socket,55,64,9.08
linear,socket,55,128,19.83
linear,socket,55,256,19.92
linear,socket,55,512,20.76
linear,socket,55,1024,21.65
linear,socket,55,2048,33.33
linear,socket,56,1,8.10
linear,socket,56,2,8.57
linear,socket,56,4,8.60
linear,socket,56,8,8.60
linear,socket,56,16,8.59
linear,socket,56,32,9.50
linear,socket,56,64,9.06
linear,socket,56,128,20.10
linear,socket,56,256,20.71
linear,socket,56,512,21.46
linear,socket,56,1024,23.12
linear,socket,56,2048,35.38
linear,socket,57,1,8.69
linear,socket,57,2,8.84
linear,socket,57,4,8.79
linear,socket,57,8,8.98
linear,socket,57,16,8.84
linear,socket,57,32,9.61
linear,socket,57,64,9.18
linear,socket,57,128,19.96
linear,socket,57,256,20.59
linear,socket,57,512,20.91
linear,socket,57,1024,21.90
linear,socket,57,2048,34.63
linear,socket,58,1,8.70
linear,socket,58,2,9.08
linear,socket,58,4,9.02
linear,socket,58,8,9.02
linear,socket,58,16,8.99
linear,socket,58,32,9.89
linear,socket,58,64,9.49
linear,socket,58,128,20.53
linear,socket,58,256,20.61
linear,socket,58,512,21.93
linear,socket,58,1024,23.64
linear,socket,58,2048,35.34
linear,socket,59,1,8.76
linear,socket,59,2,8.90
linear,socket,59,4,8.89
linear,socket,59,8,8.90
linear,socket,59,16,8.93
linear,socket,59,32,9.70
linear,socket,59,64,9.87
linear,socket,59,128,20.95
linear,socket,59,256,20.92
linear,socket,59,512,21.32
linear,socket,59,1024,24.38
linear,socket,59,2048,36.12
linear,socket,60,1,8.91
linear,socket,60,2,9.12
linear,socket,60,4,9.11
linear,socket,60,8,9.02
linear,socket,60,16,8.98
linear,socket,60,32,9.95
linear,socket,60,64,9.56
linear,socket,60,128,21.14
linear,socket,60,256,21.07
linear,socket,60,512,21.75
linear,socket,60,1024,24.69
linear,socket,60,2048,36.50
linear,socket,61,1,9.20
linear,socket,61,2,9.36
linear,socket,61,4,9.26
linear,socket,61,8,9.31
linear,socket,61,16,9.24
linear,socket,61,32,10.06
linear,socket,61,64,9.76
linear,socket,61,128,21.98
linear,socket,61,256,21.84
linear,socket,61,512,22.46
linear,socket,61,1024,24.72
linear,socket,61,2048,36.31
linear,socket,62,1,9.15
linear,socket,62,2,9.40
linear,socket,62,4,9.41
linear,socket,62,8,9.37
linear,socket,62,16,9.28
linear,socket,62,32,10.15
linear,socket,62,64,10.01
linear,socket,62,128,21.79
linear,socket,62,256,21.89
linear,socket,62,512,23.29
linear,socket,62,1024,26.49
linear,socket,62,2048,38.24
linear,socket,63,1,9.59
linear,socket,63,2,9.67
linear,socket,63,4,9.62
linear,socket,63,8,9.75
linear,socket,63,16,9.55
linear,socket,63,32,10.49
linear,socket,63,64,9.81
linear,socket,63,128,22.68
linear,socket,63,256,22.25
linear,socket,63,512,24.39
linear,socket,63,1024,27.34
linear,socket,63,2048,38.80
linear,socket,64,1,9.14
linear,socket,64,2,9.49
linear,socket,64,4,9.55
linear,socket,64,8,9.76
linear,socket,64,16,9.74
linear,socket,64,32,10.12
linear,socket,64,64,9.94
linear,socket,64,128,22.53
linear,socket,64,256,23.30
linear,socket,64,512,23.16
linear,socket,64,1024,25.56
linear,socket,64,2048,39.99
linear,socket,65,1,9.06
linear,socket,65,2,9.58
linear,socket,65,4,10.36
linear,socket,65,8,10.27
linear,socket,65,16,11.05
linear,socket,65,32,10.58
linear,socket,65,64,10.53
linear,socket,65,128,23.53
linear,socket,65,256,24.83
linear,socket,65,512,25.26
linear,socket,65,1024,26.50
linear,socket,65,2048,39.63
linear,socket,66,1,9.06
linear,socket,66,2,9.41
linear,socket,66,4,9.95
linear,socket,66,8,9.37
linear,socket,66,16,9.99
linear,socket,66,32,9.97
linear,socket,66,64,10.31
linear,socket,66,128,23.42
linear,socket,66,256,24.29
linear,socket,66,512,25.17
linear,socket,66,1024,26.32
linear,socket,66,2048,39.62
linear,socket,67,1,10.10
linear,socket,67,2,10.40
linear,socket,67,4,10.86
linear,socket,67,8,10.85
linear,socket,67,16,11.15
linear,socket,67,32,11.15
linear,socket,67,64,11.45
linear,socket,67,128,23.47
linear,socket,67,256,25.38
linear,socket,67,512,26.72
linear,socket,67,1024,27.24
linear,socket,67,2048,41.42
linear,socket,68,1,9.81
linear,socket,68,2,10.56
linear,socket,68,4,11.12
linear,socket,68,8,10.84
linear,socket,68,16,11.88
linear,socket,68,32,10.85
linear,socket,68,64,10.88
linear,socket,68,128,24.11
linear,socket,68,256,24.62
linear,socket,68,512,24.87
linear,socket,68,1024,25.97
