Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
default,socket,73,2048,9.47
default,socket,74,1,2.57
default,socket,74,2,2.48
default,socket,74,4,2.50
default,socket,74,8,2.41
default,socket,74,16,2.43
default,socket,74,32,2.67
default,socket,74,64,2.67
default,socket,74,128,4.68
default,socket,74,256,4.74
default,socket,74,512,5.32
default,socket,74,1024,5.74
default,socket,74,2048,8.65
default,socket,75,1,3.06
default,socket,75,2,3.04
default,socket,75,4,3.09
default,socket,75,8,2.94
default,socket,75,16,3.14
default,socket,75,32,3.32
default,socket,75,64,3.30
default,socket,75,128,5.69
default,socket,75,256,5.79
default,socket,75,512,6.15
default,socket,75,1024,6.81
default,socket,75,2048,9.49
default,socket,76,1,2.49
default,socket,76,2,2.42
default,socket,76,4,2.42
default,socket,76,8,2.29
default,socket,76,16,2.39
default,socket,76,32,2.58
default,socket,76,64,2.51
default,socket,76,128,4.90
default,socket,76,256,4.98
default,socket,76,512,5.33
default,socket,76,1024,5.91
default,socket,76,2048,8.42
default,socket,77,1,3.01
default,socket,77,2,3.09
default,socket,77,4,3.09
default,socket,77,8,2.98
default,socket,77,16,3.07
default,socket,77,32,3.31
default,socket,77,64,3.55
default,socket,77,128,5.70
default,socket,77,256,5.64
default,socket,77,512,6.01
default,socket,77,1024,6.56
default,socket,77,2048,9.09
default,socket,78,1,2.74
default,socket,78,2,2.57
default,socket,78,4,2.51
default,socket,78,8,2.44
default,socket,78,16,2.59
default,socket,78,32,2.77
default,socket,78,64,2.71
default,socket,78,128,5.25
default,socket,78,256,5.44
default,socket,78,512,5.82
default,socket,78,1024,6.14
default,socket,78,2048,8.73
default,socket,79,1,3.18
default,socket,79,2,3.16
default,socket,79,4,3.13
default,socket,79,8,3.05
default,socket,79,16,3.30
default,socket,79,32,3.51
default,socket,79,64,3.57
default,socket,79,128,5.78
default,socket,79,256,5.99
default,socket,79,512,6.16
default,socket,79,1024,6.87
default,socket,79,2048,9.89
default,socket,80,1,2.34
default,socket,80,2,2.56
default,socket,80,4,2.40
default,socket,80,8,2.40
default,socket,80,16,2.49
default,socket,80,32,2.58
default,socket,80,64,2.65
default,socket,80,128,5.02
