Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,node,52,1,8.93
linear,node,52,2,8.79
linear,node,52,4,9.17
linear,node,52,8,9.14
linear,node,52,16,9.10
linear,node,52,32,9.57
linear,node,52,64,9.49
linear,node,52,128,11.75
linear,node,52,256,12.94
linear,node,52,512,12.86
linear,node,52,1024,13.74
linear,node,52,2048,19.68
linear,node,53,1,8.70
linear,node,53,2,8.93
linear,node,53,4,8.58
linear,node,53,8,8.57
linear,node,53,16,8.50
linear,node,53,32,8.92
linear,node,53,64,8.90
linear,node,53,128,11.22
linear,node,53,256,12.43
linear,node,53,512,12.05
linear,node,53,1024,13.35
linear,node,53,2048,19.34
linear,node,54,1,9.97
linear,node,54,2,9.76
linear,node,54,4,9.63
linear,node,54,8,9.65
linear,node,54,16,9.53
linear,node,54,32,10.00
linear,node,54,64,9.96
linear,node,54,128,12.26
linear,node,54,256,13.39
linear,node,54,512,13.56
linear,node,54,1024,14.40
linear,node,54,2048,20.36
linear,node,55,1,9.52
linear,node,55,2,9.49
linear,node,55,4,9.29
linear,node,55,8,9.30
linear,node,55,16,9.23
linear,node,55,32,9.68
linear,node,55,64,9.68
linear,node,55,128,12.22
linear,node,55,256,13.37
linear,node,55,512,13.21
linear,node,55,1024,14.43
linear,node,55,2048,20.38
linear,node,56,1,10.21
linear,node,56,2,10.12
linear,node,56,4,9.95
linear,node,56,8,9.94
linear,node,56,16,9.89
linear,node,56,32,10.33
linear,node,56,64,10.19
linear,node,56,128,12.67
linear,node,56,256,13.94
linear,node,56,512,14.19
linear,node,56,1024,15.09
linear,node,56,2048,21.14
linear,node,57,1,9.90
linear,node,57,2,9.84
linear,node,57,4,9.68
linear,node,57,8,9.70
linear,node,57,16,9.57
linear,node,57,32,9.99
linear,node,57,64,9.97
linear,node,57,128,12.36
linear,node,57,256,13.76
linear,node,57,512,13.40
linear,node,57,1024,14.72
linear,node,57,2048,21.00
linear,node,58,1,9.45
linear,node,58,2,9.84
linear,node,58,4,9.92
linear,node,58,8,9.91
linear,node,58,16,9.85
linear,node,58,32,10.25
linear,node,58,64,10.22
linear,node,58,128,12.79
linear,node,58,256,13.93
linear,node,58,512,13.76
linear,node,58,1024,14.90
linear,node,58,2048,21.72
linear,node,59,1,9.01
linear,node,59,2,9.42
linear,node,59,4,9.69
linear,node,59,8,9.48
linear,node,59,16,9.60
linear,node,59,32,10.12
linear,node,59,64,10.18
linear,node,59,128,12.54
linear,node,59,256,14.01
linear,node,59,512,13.47
linear,node,59,1024,14.83
linear,node,59,2048,21.47
linear,node,60,1,14.25
linear,node,60,2,13.30
linear,node,60,4,13.39
linear,node,60,8,13.38
linear,node,60,16,13.32
linear,node,60,32,13.90
linear,node,60,64,13.75
linear,node,60,128,17.98
linear,node,60,256,19.47
linear,node,60,512,19.71
linear,node,60,1024,21.45
linear,node,60,2048,28.36
linear,node,61,1,13.04
linear,node,61,2,13.97
linear,node,61,4,13.72
linear,node,61,8,13.65
linear,node,61,16,13.58
linear,node,61,32,14.18
linear,node,61,64,14.00
linear,node,61,128,18.27
linear,node,61,256,19.79
linear,node,61,512,20.22
linear,node,61,1024,22.44
linear,node,61,2048,29.25
linear,node,62,1,14.24
linear,node,62,2,13.83
linear,node,62,4,13.80
linear,node,62,8,13.76
linear,node,62,16,13.71
linear,node,62,32,14.43
linear,node,62,64,14.19
linear,node,62,128,18.39
linear,node,62,256,19.88
linear,node,62,512,20.45
linear,node,62,1024,22.32
linear,node,62,2048,29.59
linear,node,63,1,14.05
linear,node,63,2,14.10
linear,node,63,4,14.09
linear,node,63,8,14.08
linear,node,63,16,14.07
linear,node,63,32,15.05
linear,node,63,64,14.54
linear,node,63,128,19.04
linear,node,63,256,20.48
linear,node,63,512,20.66
linear,node,63,1024,22.82
linear,node,63,2048,30.17
linear,node,64,1,13.82
linear,node,64,2,13.36
linear,node,64,4,13.37
linear,node,64,8,13.35
linear,node,64,16,13.28
linear,node,64,32,13.98
linear,node,64,64,13.77
linear,node,64,128,18.43
linear,node,64,256,20.09
linear,node,64,512,20.72
linear,node,64,1024,22.36
linear,node,64,2048,30.33
linear,node,65,1,14.21
linear,node,65,2,14.03
linear,node,65,4,14.04
linear,node,65,8,13.96
linear,node,65,16,13.92
linear,node,65,32,14.82
linear,node,65,64,14.67
linear,node,65,128,19.33
linear,node,65,256,20.75
linear,node,65,512,21.22
linear,node,65,1024,21.91
linear,node,65,2048,29.89
linear,node,66,1,14.43
linear,node,66,2,14.23
linear,node,66,4,14.21
linear,node,66,8,14.18
linear,node,66,16,14.15
linear,node,66,32,15.91
linear,node,66,64,15.56
linear,node,66,128,19.51
linear,node,66,256,21.19
linear,node,66,512,21.35
linear,node,66,1024,24.05
linear,node,66,2048,31.67
linear,node,67,1,15.14
linear,node,67,2,15.10
linear,node,67,4,15.14
linear,node,67,8,15.08
linear,node,67,16,14.90
linear,node,67,32,15.91
linear,node,67,64,15.72
linear,node,67,128,20.39
linear,node,67,256,21.84
linear,node,67,512,22.31
linear,node,67,1024,23.07
linear,node,67,2048,30.86
linear,node,68,1,14.66
linear,node,68,2,14.80
linear,node,68,4,14.79
linear,node,68,8,14.78
linear,node,68,16,15.20
linear,node,68,32,16.52
linear,node,68,64,16.24
linear,node,68,128,20.46
linear,node,68,256,22.18
linear,node,68,512,22.46
linear,node,68,1024,24.64
linear,node,68,2048,32.71
linear,node,69,1,15.24
linear,node,69,2,15.29
linear,node,69,4,15.34
linear,node,69,8,15.42
linear,node,69,16,15.38
linear,node,69,32,16.20
linear,node,69,64,16.00
linear,node,69,128,20.85
linear,node,69,256,22.28
linear,node,69,512,22.90
linear,node,69,1024,23.81
linear,node,69,2048,31.97
linear,node,70,1,15.66
linear,node,70,2,15.46
linear,node,70,4,15.43
linear,node,70,8,15.43
linear,node,70,16,15.56
linear,node,70,32,17.17
linear,node,70,64,17.35
linear,node,70,128,21.59
linear,node,70,256,23.31
linear,node,70,512,23.68
linear,node,70,1024,25.84
linear,node,70,2048,34.28
linear,node,71,1,16.31
linear,node,71,2,16.24
linear,node,71,4,16.28
linear,node,71,8,16.39
linear,node,71,16,16.13
linear,node,71,32,17.15
linear,node,71,64,16.95
linear,node,71,128,21.82
linear,node,71,256,23.17
linear,node,71,512,23.80
linear,node,71,1024,24.53
linear,node,71,2048,33.12
linear,node,72,1,16.51
linear,node,72,2,16.15
linear,node,72,4,16.22
linear,node,72,8,16.30
linear,node,72,16,16.73
linear,node,72,32,18.43
linear,node,72,64,18.69
linear,node,72,128,22.77
linear,node,72,256,24.36
linear,node,72,512,24.97
linear,node,72,1024,26.83
linear,node,72,2048,35.53
linear,node,73,1,16.84
linear,node,73,2,17.10
linear,node,73,4,17.00
linear,node,73,8,17.11
linear,node,73,16,16.91
linear,node,73,32,18.21
linear,node,73,64,17.78
linear,node,73,128,23.05
linear,node,73,256,24.24
linear,node,73,512,25.68
linear,node,73,1024,27.34
linear,node,73,2048,36.11
linear,node,74,1,17.11
linear,node,74,2,17.08
linear,node,74,4,17.10
linear,node,74,8,17.11
linear,node,74,16,17.18
linear,node,74,32,19.35
linear,node,74,64,19.10
linear,node,74,128,23.40
linear,node,74,256,25.18
linear,node,74,512,25.61
linear,node,74,1024,27.68
linear,node,74,2048,36.38
linear,node,75,1,18.02
linear,node,75,2,18.14
linear,node,75,4,18.09
linear,node,75,8,18.42
linear,node,75,16,17.83
linear,node,75,32,19.18
linear,node,75,64,18.88
linear,node,75,128,24.35
linear,node,75,256,25.87
linear,node,75,512,26.56
linear,node,75,1024,27.88
linear,node,75,2048,37.32
linear,node,76,1,17.40
linear,node,76,2,17.27
linear,node,76,4,17.20
linear,node,76,8,17.20
linear,node,76,16,17.44
linear,node,76,32,18.88
linear,node,76,64,19.16
linear,node,76,128,23.64
linear,node,76,256,25.55
linear,node,76,512,25.83
linear,node,76,1024,28.37
linear,node,76,2048,37.59
linear,node,77,1,18.22
linear,node,77,2,18.27
linear,node,77,4,18.36
linear,node,77,8,18.66
linear,node,77,16,18.55
linear,node,77,32,19.43
linear,node,77,64,19.28
linear,node,77,128,24.85
linear,node,77,256,26.67
linear,node,77,512,26.96
linear,node,77,1024,28.40
linear,node,77,2048,38.12
linear,node,78,1,17.97
linear,node,78,2,17.61
linear,node,78,4,17.59
linear,node,78,8,17.55
linear,node,78,16,17.83
linear,node,78,32,19.18
linear,node,78,64,19.54
linear,node,78,128,24.19
linear,node,78,256,25.95
linear,node,78,512,26.24
linear,node,78,1024,28.80
linear,node,78,2048,38.19
linear,node,79,1,18.76
linear,node,79,2,18.50
linear,node,79,4,18.66
linear,node,79,8,18.52
linear,node,79,16,18.59
linear,node,79,32,19.82
linear,node,79,64,19.68
linear,node,79,128,25.48
linear,node,79,256,27.02
linear,node,79,512,27.65
linear,node,79,1024,28.96
linear,node,79,2048,39.07
linear,node,80,1,17.69
linear,node,80,2,17.29
linear,node,80,4,17.28
linear,node,80,8,17.27
linear,node,80,16,17.43
linear,node,80,32,18.80
linear,node,80,64,18.96
linear,node,80,128,23.87
linear,node,80,256,25.84
linear,node,80,512,26.18
linear,node,80,1024,28.74
linear,node,80,2048,38.67
linear,node,81,1,19.17
linear,node,81,2,19.40
linear,node,81,4,19.14
linear,node,81,8,19.44
linear,node,81,16,19.06
linear,node,81,32,20.85
linear,node,81,64,20.22
linear,node,81,128,26.28
linear,node,81,256,27.75
linear,node,81,512,28.68
linear,node,81,1024,29.82
linear,node,81,2048,40.23
linear,node,82,1,17.98
linear,node,82,2,17.86
linear,node,82,4,17.94
linear,node,82,8,17.99
linear,node,82,16,18.08
linear,node,82,32,20.27
linear,node,82,64,19.78
linear,node,82,128,24.84
linear,node,82,256,26.92
linear,node,82,512,27.27
linear,node,82,1024,29.87
linear,node,82,2048,40.01
linear,node,83,1,19.99
linear,node,83,2,20.22
linear,node,83,4,20.11
linear,node,83,8,20.17
linear,node,83,16,20.12
linear,node,83,32,21.52
linear,node,83,64,21.18
linear,node,83,128,27.15
linear,node,83,256,28.54
linear,node,83,512,29.37
linear,node,83,1024,30.64
linear,node,83,2048,41.50
linear,node,84,1,18.90
linear,node,84,2,18.67
linear,node,84,4,18.68
linear,node,84,8,19.34
linear,node,84,16,18.78
linear,node,84,32,21.13
linear,node,84,64,20.78
linear,node,84,128,26.30
linear,node,84,256,28.33
linear,node,84,512,28.55
linear,node,84,1024,30.84
linear,node,84,2048,41.40
linear,node,85,1,20.74
linear,node,85,2,20.71
linear,node,85,4,20.73
linear,node,85,8,20.99
linear,node,85,16,20.60
linear,node,85,32,22.11
linear,node,85,64,21.83
linear,node,85,128,28.08
linear,node,85,256,29.55
linear,node,85,512,30.01
linear,node,85,1024,31.71
linear,node,85,2048,42.72
linear,node,86,1,19.49
linear,node,86,2,19.37
linear,node,86,4,19.38
linear,node,86,8,19.98
linear,node,86,16,19.56
linear,node,86,32,21.82
linear,node,86,64,21.64
linear,node,86,128,27.14
linear,node,86,256,29.25
linear,node,86,512,29.70
linear,node,86,1024,32.06
linear,node,86,2048,43.20
