Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
default,node,82,4,5.68
default,node,82,8,5.69
default,node,82,16,5.85
default,node,82,32,6.07
default,node,82,64,6.29
default,node,82,128,7.41
default,node,82,256,9.29
default,node,82,512,9.45
default,node,82,1024,10.18
default,node,82,2048,12.27
default,node,83,1,8.87
default,node,83,2,8.26
default,node,83,4,8.77
default,node,83,8,8.26
default,node,83,16,8.77
default,node,83,32,9.38
default,node,83,64,10.31
default,node,83,128,10.03
default,node,83,256,11.80
default,node,83,512,12.11
default,node,83,1024,9.83
default,node,83,2048,15.15
default,node,84,1,6.12
default,node,84,2,6.22
default,node,84,4,5.94
default,node,84,8,5.93
default,node,84,16,6.15
default,node,84,32,6.42
default,node,84,64,6.82
default,node,84,128,8.22
default,node,84,256,9.02
default,node,84,512,9.82
default,node,84,1024,10.63
default,node,84,2048,12.83
default,node,85,1,9.24
default,node,85,2,9.26
default,node,85,4,9.27
default,node,85,8,9.10
default,node,85,16,9.40
default,node,85,32,10.15
default,node,85,64,10.52
default,node,85,128,11.65
default,node,85,256,12.61
default,node,85,512,13.54
default,node,85,1024,14.50
default,node,85,2048,16.90
default,node,86,1,6.31
default,node,86,2,6.01
default,node,86,4,6.10
default,node,86,8,6.28
default,node,86,16,6.20
default,node,86,32,6.65
default,node,86,64,7.01
default,node,86,128,8.74
default,node,86,256,9.36
default,node,86,512,10.12
default,node,86,1024,10.87
default,node,86,2048,13.38
default,node,87,1,9.91
default,node,87,2,9.28
default,node,87,4,9.38
default,node,87,8,9.18
default,node,87,16,9.43
default,node,87,32,10.26
default,node,87,64,10.68
default,node,87,128,11.76
default,node,87,256,12.56
default,node,87,512,13.78
default,node,87,1024,14.50
default,node,87,2048,17.12
default,node,88,1,7.17
default,node,88,2,6.61
default,node,88,4,6.57
default,node,88,8,6.32
default,node,88,16,6.74
default,node,88,32,6.94
default,node,88,64,7.12
default,node,88,128,8.62
default,node,88,256,9.84
default,node,88,512,10.69
default,node,88,1024,12.14
default,node,88,2048,13.70
default,node,89,1,9.19
default,node,89,2,9.18
default,node,89,4,9.22
default,node,89,8,9.21
default,node,89,16,9.40
default,node,89,32,9.88
default,node,89,64,10.25
default,node,89,128,11.49
default,node,89,256,12.83
default,node,89,512,13.39
default,node,89,1024,14.38
default,node,89,2048,16.68
default,node,90,1,7.14
default,node,90,2,6.86
default,node,90,4,6.75
default,node,90,8,6.78
default,node,90,16,6.91
default,node,90,32,7.26
default,node,90,64,8.34
default,node,90,128,8.48
default,node,90,256,9.86
default,node,90,512,10.82
default,node,90,1024,12.85
default,node,90,2048,14.15
default,node,91,1,9.24
default,node,91,2,8.43
default,node,91,4,8.96
default,node,91,8,8.44
default,node,91,16,9.07
default,node,91,32,9.24
default,node,91,64,10.44
default,node,91,128,11.30
default,node,91,256,11.89
default,node,91,512,12.67
default,node,91,1024,14.08
default,node,91,2048,16.81
default,node,92,1,6.96
default,node,92,2,6.55
default,node,92,4,6.63
default,node,92,8,6.58
default,node,92,16,6.78
default,node,92,32,7.17
default,node,92,64,8.05
default,node,92,128,8.33
default,node,92,256,9.90
default,node,92,512,10.88
default,node,92,1024,11.75
default,node,92,2048,14.59
default,node,93,1,9.44
default,node,93,2,8.71
default,node,93,4,8.75
default,node,93,8,8.75
default,node,93,16,9.21
default,node,93,32,9.54
default,node,93,64,10.37
default,node,93,128,11.60
default,node,93,256,12.20
default,node,93,512,13.23
default,node,93,1024,14.50
default,node,93,2048,17.06
default,node,94,1,7.05
default,node,94,2,6.99
default,node,94,4,6.77
default,node,94,8,6.94
default,node,94,16,6.79
default,node,94,32,7.54
default,node,94,64,7.75
default,node,94,128,8.60
default,node,94,256,10.27
default,node,94,512,11.77
default,node,94,1024,11.75
default,node,94,2048,14.56
default,node,95,1,9.62
default,node,95,2,8.79
default,node,95,4,9.29
default,node,95,8,8.77
default,node,95,16,9.45
default,node,95,32,9.80
default,node,95,64,11.07
default,node,95,128,11.72
default,node,95,256,12.14
default,node,95,512,13.24
default,node,95,1024,14.00
default,node,95,2048,16.70
default,node,96,1,5.93
default,node,96,2,6.08
default,node,96,4,6.10
default,node,96,8,6.11
default,node,96,16,6.03
default,node,96,32,6.79
default,node,96,64,7.11
default,node,96,128,7.33
default,node,96,256,9.30
default,node,96,512,10.01
