Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
chain,core,50,128,4.57
chain,core,50,256,4.66
chain,core,50,512,4.89
chain,core,50,1024,5.40
chain,core,50,2048,6.72
chain,core,51,1,3.53
chain,core,51,2,3.36
chain,core,51,4,3.27
chain,core,51,8,3.27
chain,core,51,16,3.25
chain,core,51,32,3.58
chain,core,51,64,3.55
chain,core,51,128,4.62
chain,core,51,256,4.72
chain,core,51,512,5.07
chain,core,51,1024,5.36
chain,core,51,2048,7.05
chain,core,52,1,3.65
chain,core,52,2,3.47
chain,core,52,4,3.42
chain,core,52,8,3.40
chain,core,52,16,3.37
chain,core,52,32,3.65
chain,core,52,64,3.63
chain,core,52,128,4.75
chain,core,52,256,4.79
chain,core,52,512,5.13
chain,core,52,1024,5.47
chain,core,52,2048,7.02
chain,core,53,1,3.54
chain,core,53,2,3.48
chain,core,53,4,3.30
chain,core,53,8,3.30
chain,core,53,16,3.31
chain,core,53,32,3.66
chain,core,53,64,3.58
chain,core,53,128,4.68
chain,core,53,256,4.77
chain,core,53,512,5.24
chain,core,53,1024,5.48
chain,core,53,2048,7.14
chain,core,54,1,3.49
chain,core,54,2,3.47
chain,core,54,4,3.32
chain,core,54,8,3.33
chain,core,54,16,3.33
chain,core,54,32,3.63
chain,core,54,64,3.63
chain,core,54,128,4.77
chain,core,54,256,4.87
chain,core,54,512,5.34
chain,core,54,1024,5.61
chain,core,54,2048,7.30
chain,core,55,1,3.67
chain,core,55,2,3.55
chain,core,55,4,3.44
chain,core,55,8,3.41
chain,core,55,16,3.44
chain,core,55,32,3.73
chain,core,55,64,3.91
chain,core,55,128,5.00
chain,core,55,256,5.04
chain,core,55,512,5.38
chain,core,55,1024,5.78
chain,core,55,2048,7.44
chain,core,56,1,3.65
chain,core,56,2,3.52
chain,core,56,4,3.36
chain,core,56,8,3.37
chain,core,56,16,3.55
chain,core,56,32,3.71
chain,core,56,64,4.04
chain,core,56,128,4.99
chain,core,56,256,5.07
chain,core,56,512,5.43
chain,core,56,1024,5.83
chain,core,56,2048,7.51
chain,core,57,1,3.54
chain,core,57,2,3.44
chain,core,57,4,3.41
chain,core,57,8,3.47
chain,core,57,16,3.40
chain,core,57,32,3.85
chain,core,57,64,3.98
chain,core,57,128,4.94
chain,core,57,256,5.08
chain,core,57,512,5.53
chain,core,57,1024,5.79
chain,core,57,2048,7.59
chain,core,58,1,3.81
chain,core,58,2,3.71
chain,core,58,4,3.48
chain,core,58,8,3.42
chain,core,58,16,3.44
chain,core,58,32,3.76
chain,core,58,64,3.73
chain,core,58,128,4.91
chain,core,58,256,4.99
chain,core,58,512,5.51
chain,core,58,1024,5.80
chain,core,58,2048,7.47
chain,core,59,1,3.73
chain,core,59,2,4.27
chain,core,59,4,3.66
chain,core,59,8,3.52
chain,core,59,16,3.54
chain,core,59,32,3.85
chain,core,59,64,3.82
chain,core,59,128,5.10
chain,core,59,256,5.16
chain,core,59,512,5.58
chain,core,59,1024,5.94
chain,core,59,2048,8.03
chain,core,60,1,4.01
chain,core,60,2,3.66
chain,core,60,4,3.68
chain,core,60,8,3.62
chain,core,60,16,3.62
chain,core,60,32,3.93
chain,core,60,64,3.87
chain,core,60,128,5.17
chain,core,60,256,5.22
chain,core,60,512,5.70
chain,core,60,1024,6.04
chain,core,60,2048,7.92
