Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,node,64,1048576,3585.31
linear,node,128,1,27.67
linear,node,128,2,27.72
linear,node,128,4,28.16
linear,node,128,8,28.15
linear,node,128,16,27.60
linear,node,128,32,30.79
linear,node,128,64,30.63
linear,node,128,128,39.30
linear,node,128,256,42.14
linear,node,128,512,42.64
linear,node,128,1024,45.97
linear,node,128,2048,64.12
linear,node,128,4096,85.98
linear,node,128,8192,134.29
linear,node,128,16384,115.60
linear,node,128,32768,203.08
linear,node,128,65536,440.56
linear,node,128,131072,599.29
linear,node,128,262144,1272.58
linear,node,128,524288,3009.09
linear,node,128,1048576,6718.64
linear,node,256,1,52.51
linear,node,256,2,52.39
linear,node,256,4,52.59
linear,node,256,8,52.29
linear,node,256,16,52.57
linear,node,256,32,54.15
linear,node,256,64,54.09
linear,node,256,128,79.06
linear,node,256,256,83.61
linear,node,256,512,82.83
linear,node,256,1024,89.98
linear,node,256,2048,130.10
linear,node,256,4096,178.94
linear,node,256,8192,296.95
linear,node,256,16384,225.77
linear,node,256,32768,377.70
linear,node,256,65536,674.73
linear,node,256,131072,1423.27
linear,node,256,262144,3010.47
linear,node,256,524288,6235.72
linear,node,256,1048576,13060.83
