Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
bin_tree,core,58,4,2.66
bin_tree,core,58,8,2.68
bin_tree,core,58,16,2.62
bin_tree,core,58,32,2.95
bin_tree,core,58,64,2.94
bin_tree,core,58,128,4.37
bin_tree,core,58,256,4.31
bin_tree,core,58,512,4.79
bin_tree,core,58,1024,5.37
bin_tree,core,58,2048,7.63
bin_tree,core,58,4096,13.82
bin_tree,core,58,8192,23.47
bin_tree,core,58,16384,58.84
bin_tree,core,58,32768,101.98
bin_tree,core,58,65536,192.95
bin_tree,core,58,131072,381.85
bin_tree,core,58,262144,759.43
bin_tree,core,58,524288,1307.75
bin_tree,core,58,1048576,2566.00
bin_tree,core,60,1,2.62
bin_tree,core,60,2,2.67
bin_tree,core,60,4,2.71
bin_tree,core,60,8,2.65
bin_tree,core,60,16,2.62
bin_tree,core,60,32,2.97
bin_tree,core,60,64,2.96
bin_tree,core,60,128,4.36
bin_tree,core,60,256,4.32
bin_tree,core,60,512,4.82
bin_tree,core,60,1024,5.37
bin_tree,core,60,2048,7.78
bin_tree,core,60,4096,14.00
bin_tree,core,60,8192,24.79
bin_tree,core,60,16384,58.92
bin_tree,core,60,32768,102.93
bin_tree,core,60,65536,194.92
bin_tree,core,60,131072,382.18
bin_tree,core,60,262144,788.33
bin_tree,core,60,524288,1340.85
bin_tree,core,60,1048576,2649.18
bin_tree,core,62,1,2.64
bin_tree,core,62,2,2.68
bin_tree,core,62,4,2.67
bin_tree,core,62,8,2.69
bin_tree,core,62,16,2.61
bin_tree,core,62,32,3.16
bin_tree,core,62,64,2.97
bin_tree,core,62,128,4.46
bin_tree,core,62,256,4.44
bin_tree,core,62,512,4.85
bin_tree,core,62,1024,5.51
bin_tree,core,62,2048,7.86
bin_tree,core,62,4096,14.38
bin_tree,core,62,8192,26.74
bin_tree,core,62,16384,59.88
bin_tree,core,62,32768,106.38
bin_tree,core,62,65536,201.95
bin_tree,core,62,131072,401.45
bin_tree,core,62,262144,810.70
bin_tree,core,62,524288,1381.51
bin_tree,core,62,1048576,2711.96
bin_tree,core,64,1,2.19
bin_tree,core,64,2,2.27
bin_tree,core,64,4,2.25
bin_tree,core,64,8,2.29
bin_tree,core,64,16,2.29
bin_tree,core,64,32,2.69
bin_tree,core,64,64,2.68
